Date,Open,High,Low,Close,Adj Close,Volume
2015-08-12,207.11000061035156,209.13999938964844,205.36000061035156,208.9199981689453,176.11415100097656,172123700
2015-08-13,208.72999572753906,209.5500030517578,208.00999450683594,208.66000366210938,175.89491271972656,89383300
2015-08-14,208.42999267578125,209.50999450683594,208.25999450683594,209.4199981689453,176.53565979003906,72786500
2015-08-17,208.7100067138672,210.58999633789062,208.16000366210938,210.58999633789062,177.52194213867188,79072600
2015-08-18,210.25999450683594,210.67999267578125,209.6999969482422,209.97999572753906,177.00772094726562,71692700
2015-08-19,209.08999633789062,210.00999450683594,207.35000610351562,208.32000732421875,175.60836791992188,172946000
2015-08-20,206.50999450683594,208.2899932861328,203.89999389648438,203.97000122070312,171.94143676757812,194327900
2015-08-21,201.72999572753906,203.94000244140625,197.52000427246094,197.8300018310547,166.76551818847656,346588500
2015-08-24,187.49000549316406,197.47999572753906,182.39999389648438,189.5,159.7436065673828,507244300
2015-08-25,195.42999267578125,195.4499969482422,186.9199981689453,187.27000427246094,157.86370849609375,369833100
2015-08-26,192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,163.9246826171875,339257000
2015-08-27,197.02000427246094,199.4199981689453,195.2100067138672,199.27000427246094,167.9794464111328,274143900
2015-08-28,198.5,199.83999633789062,197.9199981689453,199.27999877929688,167.98788452148438,160414400
2015-08-31,198.11000061035156,199.1300048828125,197.00999450683594,197.6699981689453,166.63063049316406,163298800
2015-09-01,193.1199951171875,194.77000427246094,190.72999572753906,191.77000427246094,161.65713500976562,256000400
2015-09-02,194.6199951171875,195.4600067138672,192.4199981689453,195.41000366210938,164.72557067871094,160269300
2015-09-03,196.25999450683594,198.0500030517578,194.9600067138672,195.5500030517578,164.84353637695312,152087800
2015-09-04,192.85000610351562,193.86000061035156,191.61000061035156,192.58999633789062,162.348388671875,207081000
2015-09-08,195.94000244140625,197.61000061035156,195.1699981689453,197.42999267578125,166.42837524414062,116025700
2015-09-09,199.32000732421875,199.47000122070312,194.35000610351562,194.7899932861328,164.202880859375,149347700
2015-09-10,194.55999755859375,197.22000122070312,194.25,195.85000610351562,165.09646606445312,158611100
2015-09-11,195.3800048828125,196.82000732421875,194.52999877929688,196.74000549316406,165.84671020507812,119691200
2015-09-14,196.9499969482422,197.00999450683594,195.42999267578125,196.00999450683594,165.23133850097656,79452000
2015-09-15,196.61000061035156,198.99000549316406,195.9600067138672,198.4600067138672,167.29660034179688,113806200
2015-09-16,198.82000732421875,200.41000366210938,198.41000366210938,200.17999267578125,168.74652099609375,99581600
2015-09-17,200.02000427246094,202.88999938964844,199.27999877929688,199.72999572753906,168.36717224121094,276046600
2015-09-18,195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,165.6157989501953,223657500
2015-09-21,196.44000244140625,197.67999267578125,195.2100067138672,196.4600067138672,166.4716796875,105726200
2015-09-22,193.8800048828125,194.4600067138672,192.55999755859375,193.91000366210938,164.3109130859375,153890900
2015-09-23,194.11000061035156,194.6699981689453,192.91000366210938,193.60000610351562,164.0482177734375,92790600
2015-09-24,192.14999389648438,193.4499969482422,190.55999755859375,192.89999389648438,163.45501708984375,159378800
2015-09-25,194.63999938964844,195.0,191.80999755859375,192.85000610351562,163.41273498535156,155054800
2015-09-28,191.77999877929688,191.91000366210938,187.63999938964844,188.00999450683594,159.31150817871094,178515900
2015-09-29,188.27000427246094,189.74000549316406,186.92999267578125,188.1199951171875,159.40469360351562,159045600
2015-09-30,190.3699951171875,191.8300018310547,189.44000244140625,191.6300048828125,162.37892150878906,163452000
2015-10-01,192.0800018310547,192.49000549316406,189.82000732421875,192.1300048828125,162.8026123046875,131079000
2015-10-02,189.77000427246094,195.02999877929688,189.1199951171875,195.0,165.2345428466797,211003300
2015-10-05,196.4600067138672,198.74000549316406,196.3300018310547,198.47000122070312,168.17481994628906,126320800
2015-10-06,198.30999755859375,198.97999572753906,197.0,197.7899932861328,167.59864807128906,110274500
2015-10-07,198.89999389648438,199.8300018310547,197.47999572753906,199.41000366210938,168.97137451171875,124307300
2015-10-08,198.9499969482422,201.5500030517578,198.58999633789062,201.2100067138672,170.49658203125,153055200
2015-10-09,201.3800048828125,201.89999389648438,200.5800018310547,201.3300018310547,170.5983123779297,107069200
2015-10-12,201.4199981689453,201.75999450683594,200.91000366210938,201.52000427246094,170.75926208496094,56395600
2015-10-13,200.64999389648438,202.16000366210938,200.0500030517578,200.25,169.68312072753906,88038700
2015-10-14,200.17999267578125,200.8699951171875,198.94000244140625,199.2899932861328,168.86965942382812,99106200
2015-10-15,200.0800018310547,202.36000061035156,199.63999938964844,202.35000610351562,171.46258544921875,134142200
2015-10-16,202.8300018310547,203.2899932861328,201.9199981689453,203.27000427246094,172.2421417236328,114580100
2015-10-19,202.5,203.3699951171875,202.1300048828125,203.3699951171875,172.32684326171875,76523900
2015-10-20,202.85000610351562,203.83999633789062,202.5500030517578,203.11000061035156,172.10655212402344,78448500
2015-10-21,203.61000061035156,203.7899932861328,201.64999389648438,201.85000610351562,171.03887939453125,102038000
2015-10-22,202.97999572753906,205.50999450683594,201.85000610351562,205.25999450683594,173.9283447265625,174911700
2015-10-23,207.25,207.9499969482422,206.3000030517578,207.50999450683594,175.8349609375,144442300
2015-10-26,207.3000030517578,207.3699951171875,206.55999755859375,207.0,175.40277099609375,69033000
2015-10-27,206.1999969482422,207.0,205.7899932861328,206.60000610351562,175.06393432617188,77905800
2015-10-28,207.0,208.97999572753906,206.2100067138672,208.9499969482422,177.0551300048828,135906700
2015-10-29,208.35000610351562,209.27000427246094,208.2100067138672,208.8300018310547,176.9534149169922,90525500
2015-10-30,209.05999755859375,209.44000244140625,207.74000549316406,207.92999267578125,176.19085693359375,131076900
2015-11-02,208.32000732421875,210.6199951171875,208.1699981689453,210.38999938964844,178.2753143310547,86270800
2015-11-03,209.97000122070312,211.66000366210938,209.6999969482422,211.0,178.79222106933594,95246100
2015-11-04,211.35000610351562,211.5,209.72000122070312,210.36000061035156,178.24990844726562,96224500
2015-11-05,210.42999267578125,210.97999572753906,209.08999633789062,210.14999389648438,178.07196044921875,78408700
2015-11-06,209.74000549316406,210.32000732421875,208.4600067138672,210.0399932861328,177.9787139892578,110471500
2015-11-09,209.30999755859375,209.49000549316406,206.9499969482422,208.0800018310547,176.31793212890625,131008700
2015-11-10,207.50999450683594,208.60000610351562,207.19000244140625,208.55999755859375,176.7246551513672,75874600
2015-11-11,208.8800048828125,208.94000244140625,207.66000366210938,207.74000549316406,176.02987670898438,67846000
2015-11-12,206.5,207.05999755859375,204.82000732421875,204.83999633789062,173.5724639892578,121315200
2015-11-13,204.35000610351562,204.6699981689453,202.44000244140625,202.5399932861328,171.6235809326172,153577100
2015-11-16,202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,174.23342895507812,117645200
2015-11-17,205.99000549316406,207.0399932861328,204.8800048828125,205.47000122070312,174.10635375976562,121123700
2015-11-18,206.0399932861328,208.89999389648438,205.99000549316406,208.72999572753906,176.86868286132812,121342500
2015-11-19,208.58999633789062,209.0500030517578,208.1999969482422,208.5500030517578,176.71621704101562,88220500
2015-11-20,209.4499969482422,210.1199951171875,208.86000061035156,209.30999755859375,177.36016845703125,94011500
2015-11-23,209.3800048828125,209.97999572753906,208.52000427246094,209.07000732421875,177.1567840576172,64931200
2015-11-24,207.8699951171875,209.8300018310547,207.41000366210938,209.35000610351562,177.39404296875,98874400
2015-11-25,209.5,209.74000549316406,209.00999450683594,209.32000732421875,177.36871337890625,51980100
2015-11-27,209.42999267578125,209.8000030517578,208.86000061035156,209.55999755859375,177.57199096679688,37317800
2015-11-30,209.75,209.88999938964844,208.55999755859375,208.69000244140625,176.83485412597656,112822700
2015-12-01,209.44000244140625,210.82000732421875,209.11000061035156,210.67999267578125,178.52105712890625,97858400
2015-12-02,210.6199951171875,211.0,208.22999572753906,208.52999877929688,176.6992645263672,108441300
2015-12-03,208.8300018310547,209.14999389648438,204.75,205.61000061035156,174.22499084472656,166224200
2015-12-04,205.61000061035156,209.97000122070312,205.61000061035156,209.6199951171875,177.6228485107422,192913900
2015-12-07,209.22999572753906,209.72999572753906,207.1999969482422,208.35000610351562,176.54672241210938,102027100
2015-12-08,206.49000549316406,208.2899932861328,205.77999877929688,206.9499969482422,175.36045837402344,103372400
2015-12-09,206.19000244140625,208.67999267578125,204.17999267578125,205.33999633789062,173.99620056152344,162401500
2015-12-10,205.4199981689453,207.42999267578125,205.13999938964844,205.8699951171875,174.4453125,116128900
2015-12-11,203.35000610351562,204.13999938964844,201.50999450683594,201.8800048828125,171.06434631347656,211173300
2015-12-14,202.07000732421875,203.0500030517578,199.9499969482422,202.89999389648438,171.9286346435547,182385200
2015-12-15,204.6999969482422,206.11000061035156,202.8699951171875,205.02999877929688,173.73345947265625,154069600
2015-12-16,206.3699951171875,208.38999938964844,204.8000030517578,208.02999877929688,176.2755889892578,197017000
2015-12-17,208.39999389648438,208.47999572753906,204.83999633789062,204.86000061035156,173.58946228027344,173092500
2015-12-18,202.77000427246094,202.92999267578125,199.8300018310547,200.02000427246094,170.4969482421875,251393500
2015-12-21,201.41000366210938,201.8800048828125,200.08999633789062,201.6699981689453,171.90342712402344,99094300
2015-12-22,202.72000122070312,203.85000610351562,201.5500030517578,203.5,173.46324157714844,111026200
2015-12-23,204.69000244140625,206.07000732421875,204.5800018310547,206.02000427246094,175.61134338378906,110987200
2015-12-24,205.72000122070312,206.3300018310547,205.4199981689453,205.67999267578125,175.3214874267578,48539600
2015-12-28,204.86000061035156,205.25999450683594,203.94000244140625,205.2100067138672,174.92088317871094,65899900
2015-12-29,206.50999450683594,207.7899932861328,206.47000122070312,207.39999389648438,176.78765869140625,92640700
2015-12-30,207.11000061035156,207.2100067138672,205.75999450683594,205.92999267578125,175.53468322753906,63317700
2015-12-31,205.1300048828125,205.88999938964844,203.8699951171875,203.8699951171875,173.7786865234375,114877900
2016-01-04,200.49000549316406,201.02999877929688,198.58999633789062,201.02000427246094,171.349365234375,222353500
2016-01-05,201.39999389648438,201.89999389648438,200.0500030517578,201.36000061035156,171.63912963867188,110845800
2016-01-06,198.33999633789062,200.05999755859375,197.60000610351562,198.82000732421875,169.47406005859375,152112600
2016-01-07,195.3300018310547,197.44000244140625,193.58999633789062,194.0500030517578,165.4081268310547,213436100
2016-01-08,195.19000244140625,195.85000610351562,191.5800018310547,191.9199981689453,163.5924835205078,209817200
2016-01-11,193.00999450683594,193.41000366210938,189.82000732421875,192.11000061035156,163.75445556640625,187941300
2016-01-12,193.82000732421875,194.5500030517578,191.13999938964844,193.66000366210938,165.07566833496094,172330500
2016-01-13,194.4499969482422,194.86000061035156,188.3800048828125,188.8300018310547,160.9585723876953,221168900
2016-01-14,189.5500030517578,193.25999450683594,187.66000366210938,191.92999267578125,163.60105895996094,240795600
2016-01-15,186.77000427246094,188.75999450683594,185.52000427246094,187.80999755859375,160.08914184570312,324846400
2016-01-19,189.9600067138672,190.11000061035156,186.1999969482422,188.05999755859375,160.30224609375,195244400
2016-01-20,185.02999877929688,187.5,181.02000427246094,185.64999389648438,158.2479248046875,286547800
2016-01-21,186.2100067138672,188.8699951171875,184.63999938964844,186.69000244140625,159.1344451904297,195772900
2016-01-22,189.77999877929688,190.75999450683594,188.8800048828125,190.52000427246094,162.39918518066406,168319600
2016-01-25,189.9199981689453,190.14999389648438,187.41000366210938,187.63999938964844,159.94422912597656,130371700
2016-01-26,188.4199981689453,190.52999877929688,188.02000427246094,190.1999969482422,162.1263885498047,141036800
2016-01-27,189.5800018310547,191.55999755859375,187.05999755859375,188.1300048828125,160.36192321777344,185681700
2016-01-28,189.9600067138672,190.1999969482422,187.16000366210938,189.11000061035156,161.19725036621094,143798800
2016-01-29,190.02000427246094,193.8800048828125,189.8800048828125,193.72000122070312,165.12680053710938,210529300
2016-02-01,192.52999877929688,194.5800018310547,191.83999633789062,193.64999389648438,165.06716918945312,136061600
2016-02-02,191.9600067138672,191.97000122070312,189.5399932861328,190.16000366210938,162.09228515625,182564900
2016-02-03,191.41000366210938,191.77999877929688,187.10000610351562,191.3000030517578,163.06405639648438,205054900
2016-02-04,190.7100067138672,192.75,189.9600067138672,191.60000610351562,163.31976318359375,139531800
2016-02-05,190.99000549316406,191.6699981689453,187.1999969482422,187.9499969482422,160.20852661132812,180788300
2016-02-08,185.77000427246094,186.1199951171875,182.8000030517578,185.4199981689453,158.0519561767578,191526700
2016-02-09,183.36000061035156,186.94000244140625,183.1999969482422,185.42999267578125,158.06044006347656,184513100
2016-02-10,186.41000366210938,188.33999633789062,185.1199951171875,185.27000427246094,157.924072265625,148214100
2016-02-11,182.33999633789062,184.10000610351562,181.08999633789062,182.86000061035156,155.8697509765625,219058900
2016-02-12,184.9600067138672,186.64999389648438,183.9600067138672,186.6300048828125,159.0833282470703,127632400
2016-02-16,188.77000427246094,189.80999755859375,187.6300048828125,189.77999877929688,161.76832580566406,120250700
2016-02-17,191.16000366210938,193.32000732421875,191.00999450683594,192.8800048828125,164.41082763671875,136009500
2016-02-18,193.1999969482422,193.27000427246094,191.72000122070312,192.08999633789062,163.7373809814453,102343000
2016-02-19,191.1699981689453,192.17999267578125,190.4499969482422,192.0,163.66070556640625,114793000
2016-02-22,193.8699951171875,194.9499969482422,193.7899932861328,194.77999877929688,166.03042602539062,103640300
2016-02-23,194.0,194.32000732421875,192.17999267578125,192.32000732421875,163.93345642089844,111455300
2016-02-24,190.6300048828125,193.52999877929688,189.32000732421875,193.1999969482422,164.68360900878906,150812200
2016-02-25,193.72999572753906,195.5500030517578,192.8300018310547,195.5399932861328,166.6781768798828,110728300
2016-02-26,196.57000732421875,196.67999267578125,194.89999389648438,195.08999633789062,166.29458618164062,129833700
2016-02-29,195.11000061035156,196.22999572753906,193.3300018310547,193.55999755859375,164.99044799804688,125918100
2016-03-01,195.00999450683594,198.2100067138672,194.4499969482422,198.11000061035156,168.86886596679688,141799700
2016-03-02,197.74000549316406,199.05999755859375,197.25,199.0,169.62753295898438,102415000
2016-03-03,198.7899932861328,199.8000030517578,198.11000061035156,199.77999877929688,170.2923583984375,95172200
2016-03-04,200.00999450683594,201.35000610351562,199.02999877929688,200.42999267578125,170.84640502929688,129293600
2016-03-07,199.33999633789062,201.07000732421875,199.25,200.58999633789062,170.98281860351562,100219000
2016-03-08,199.32000732421875,199.9199981689453,198.2100067138672,198.39999389648438,169.11605834960938,123974900
2016-03-09,199.36000061035156,199.7899932861328,198.42999267578125,199.3800048828125,169.951416015625,94801200
2016-03-10,199.9600067138672,201.07000732421875,197.3800048828125,199.5399932861328,170.08778381347656,156838700
2016-03-11,201.25999450683594,202.80999755859375,199.52000427246094,202.75999450683594,172.83255004882812,137964500
2016-03-14,202.16000366210938,203.0399932861328,201.77000427246094,202.5,172.6108856201172,73612000
2016-03-15,201.36000061035156,202.52999877929688,201.0500030517578,202.1699981689453,172.32957458496094,93169100
2016-03-16,201.60000610351562,203.82000732421875,201.5500030517578,203.33999633789062,173.32691955566406,129303200
2016-03-17,203.24000549316406,205.22999572753906,202.77000427246094,204.6300048828125,174.42654418945312,134278500
2016-03-18,204.1699981689453,204.77999877929688,203.8000030517578,204.3800048828125,175.1119384765625,138372400
2016-03-21,204.07000732421875,204.94000244140625,203.8000030517578,204.6699981689453,175.36044311523438,72926700
2016-03-22,203.75999450683594,205.22999572753906,203.57000732421875,204.55999755859375,175.26617431640625,97471900
2016-03-23,204.11000061035156,204.3300018310547,203.00999450683594,203.2100067138672,174.10951232910156,81052500
2016-03-24,202.0,203.16000366210938,201.74000549316406,203.1199951171875,174.03236389160156,84360900
2016-03-28,203.61000061035156,203.86000061035156,202.7100067138672,203.24000549316406,174.13522338867188,62408200
2016-03-29,202.75999450683594,205.25,202.39999389648438,205.1199951171875,175.74600219726562,92922900
2016-03-30,206.3000030517578,206.8699951171875,205.58999633789062,206.02000427246094,176.51710510253906,86365300
2016-03-31,205.91000366210938,206.41000366210938,205.3300018310547,205.52000427246094,176.08872985839844,94584100
2016-04-01,204.35000610351562,207.13999938964844,203.97999572753906,206.9199981689453,177.28817749023438,114423500
2016-04-04,206.8300018310547,207.07000732421875,205.88999938964844,206.25,176.7141571044922,63497000
2016-04-05,204.6699981689453,206.25999450683594,203.88999938964844,204.19000244140625,174.94918823242188,99662200
2016-04-06,204.19000244140625,206.49000549316406,203.97999572753906,206.4199981689453,176.85980224609375,91839800
2016-04-07,205.13999938964844,205.55999755859375,203.08999633789062,203.9499969482422,174.7434844970703,113859000
2016-04-08,205.33999633789062,205.85000610351562,203.8699951171875,204.5,175.2147216796875,95040600
2016-04-11,205.25,206.07000732421875,203.91000366210938,204.02000427246094,174.8035125732422,83757500
2016-04-12,204.22000122070312,206.25,203.6999969482422,205.9199981689453,176.43142700195312,115350600
2016-04-13,207.0,208.10000610351562,206.83999633789062,208.0,178.21348571777344,96336400
2016-04-14,208.07000732421875,208.60000610351562,207.60000610351562,208.00999450683594,178.2220458984375,65212900
2016-04-15,208.00999450683594,208.1699981689453,207.39999389648438,207.77999877929688,178.02503967285156,75761600
2016-04-18,207.77999877929688,209.27999877929688,207.0,209.24000549316406,179.2760009765625,82531000
2016-04-19,209.74000549316406,210.1999969482422,208.94000244140625,209.89999389648438,179.84144592285156,88316100
2016-04-20,209.9499969482422,210.9199981689453,209.38999938964844,210.10000610351562,180.01280212402344,81100300
2016-04-21,210.1199951171875,210.25,208.64999389648438,208.97000122070312,179.044677734375,85695000
2016-04-22,208.5500030517578,209.2899932861328,207.91000366210938,208.97000122070312,179.044677734375,99251700
2016-04-25,208.25999450683594,208.66000366210938,207.5399932861328,208.61000061035156,178.7361602783203,66166500
2016-04-26,209.0399932861328,209.52000427246094,208.36000061035156,208.9199981689453,179.0018310546875,75864200
2016-04-27,208.47000122070312,209.80999755859375,208.0500030517578,209.35000610351562,179.37017822265625,77329400
2016-04-28,208.4600067138672,209.75999450683594,206.9600067138672,207.4499969482422,177.74229431152344,97216200
2016-04-29,206.72000122070312,207.1300048828125,205.02999877929688,206.3300018310547,176.78273010253906,142424100
2016-05-02,206.9199981689453,208.17999267578125,206.41000366210938,207.97000122070312,178.1878662109375,62188000
2016-05-03,206.52000427246094,206.8000030517578,205.27999877929688,206.16000366210938,176.6370391845703,106422100
2016-05-04,204.99000549316406,205.85000610351562,204.4199981689453,205.00999450683594,175.6516876220703,92243800
2016-05-05,205.55999755859375,205.97999572753906,204.47000122070312,204.97000122070312,175.61746215820312,67619200
2016-05-06,204.05999755859375,205.77000427246094,203.8800048828125,205.72000122070312,176.2600555419922,89315000
2016-05-09,205.57000732421875,206.39999389648438,205.36000061035156,205.88999938964844,176.4057159423828,74374900
2016-05-10,206.72000122070312,208.47000122070312,206.63999938964844,208.4499969482422,178.59906005859375,77472200
2016-05-11,207.91000366210938,208.5399932861328,206.5,206.5,176.9283447265625,81727000
2016-05-12,207.2899932861328,207.49000549316406,205.3699951171875,206.55999755859375,176.97975158691406,89586300
2016-05-13,206.2100067138672,206.86000061035156,204.3800048828125,204.75999450683594,175.43753051757812,96474600
2016-05-16,204.9600067138672,207.33999633789062,204.88999938964844,206.77999877929688,177.16822814941406,77486800
2016-05-17,206.4600067138672,206.8000030517578,204.22999572753906,204.85000610351562,175.51461791992188,114924900
2016-05-18,204.44000244140625,206.3000030517578,203.6300048828125,204.91000366210938,175.56605529785156,120062100
2016-05-19,204.05999755859375,204.5399932861328,202.77999877929688,204.1999969482422,174.957763671875,115430500
2016-05-20,204.9199981689453,206.10000610351562,204.86000061035156,205.49000549316406,176.06297302246094,104990400
2016-05-23,205.50999450683594,205.83999633789062,204.99000549316406,205.2100067138672,175.8230438232422,58682600
2016-05-24,206.1699981689453,208.24000549316406,206.13999938964844,207.8699951171875,178.10218811035156,93537800
2016-05-25,208.6699981689453,209.77000427246094,207.8699951171875,209.27999877929688,179.31024169921875,76621400
2016-05-26,209.44000244140625,209.7100067138672,208.97000122070312,209.33999633789062,179.36166381835938,55280700
2016-05-27,209.52999877929688,210.25,209.47000122070312,210.24000549316406,180.13275146484375,64211200
2016-05-31,210.55999755859375,210.69000244140625,209.17999267578125,209.83999633789062,179.79002380371094,109879400
2016-06-01,209.1199951171875,210.47999572753906,208.88999938964844,210.27000427246094,180.158447265625,69936200
2016-06-02,209.8000030517578,210.92999267578125,209.24000549316406,210.91000366210938,180.7068328857422,63044700
2016-06-03,210.25,210.69000244140625,208.86000061035156,210.27999877929688,180.16700744628906,101757100
2016-06-06,210.6999969482422,211.77000427246094,210.50999450683594,211.35000610351562,181.08380126953125,64887000
2016-06-07,211.52999877929688,212.33999633789062,211.5,211.67999267578125,181.36656188964844,60974800
2016-06-08,211.83999633789062,212.52000427246094,211.69000244140625,212.3699951171875,181.95774841308594,66170900
2016-06-09,211.50999450683594,212.22000122070312,211.19000244140625,212.0800018310547,181.70932006835938,73786900
2016-06-10,210.4600067138672,210.86000061035156,209.42999267578125,210.07000732421875,179.98715209960938,113829200
2016-06-13,209.36000061035156,210.3699951171875,208.35000610351562,208.4499969482422,178.59906005859375,117751200
2016-06-14,208.0,208.74000549316406,206.9199981689453,208.0399932861328,178.247802734375,125059300
2016-06-15,208.0399932861328,209.36000061035156,207.52999877929688,207.75,177.9993438720703,109124500
2016-06-16,207.75,208.57000732421875,205.58999633789062,208.3699951171875,178.53057861328125,149533100
2016-06-17,207.1699981689453,207.1999969482422,205.75,206.52000427246094,177.86569213867188,117055700
2016-06-20,208.82000732421875,209.61000061035156,207.75,207.85000610351562,179.0111083984375,82789600
2016-06-21,208.3000030517578,208.9199981689453,207.77999877929688,208.44000244140625,179.51925659179688,72461700
2016-06-22,208.64999389648438,209.5,207.92999267578125,208.10000610351562,179.2264404296875,95560500
2016-06-23,209.80999755859375,210.8699951171875,209.27000427246094,210.80999755859375,181.56044006347656,102731400
2016-06-24,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,175.04075622558594,333444400
2016-06-27,201.58999633789062,201.60000610351562,198.64999389648438,199.60000610351562,171.90582275390625,230775800
2016-06-28,201.47999572753906,203.22999572753906,201.1199951171875,203.1999969482422,175.0063018798828,159382400
2016-06-29,204.83999633789062,206.92999267578125,204.72000122070312,206.66000366210938,177.9862518310547,137328600
2016-06-30,207.2100067138672,209.5399932861328,206.55999755859375,209.47999572753906,180.41500854492188,165021900
2016-07-01,209.47999572753906,210.49000549316406,209.2899932861328,209.9199981689453,180.79393005371094,106055300
2016-07-05,208.9499969482422,209.0800018310547,207.7100067138672,208.41000366210938,179.49346923828125,109803700
2016-07-06,207.8300018310547,209.8000030517578,207.05999755859375,209.66000366210938,180.5699920654297,96021500
2016-07-07,209.8699951171875,210.64999389648438,208.6300048828125,209.52999877929688,180.45802307128906,85593800
2016-07-08,211.0500030517578,212.94000244140625,210.77999877929688,212.64999389648438,183.14512634277344,133971000
2016-07-11,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,183.7910614013672,73633900
2016-07-12,214.52999877929688,215.3000030517578,213.42999267578125,214.9499969482422,185.12600708007812,101275600
2016-07-13,215.44000244140625,215.4499969482422,214.35000610351562,214.9199981689453,185.1001739501953,87324100
2016-07-14,216.39999389648438,216.6699981689453,215.66000366210938,216.1199951171875,186.13369750976562,91230900
2016-07-15,216.77999877929688,217.00999450683594,215.30999755859375,215.8300018310547,185.88392639160156,107155400
2016-07-18,215.97000122070312,216.60000610351562,215.6699981689453,216.41000366210938,186.38348388671875,58725900
2016-07-19,215.9199981689453,216.22999572753906,215.6300048828125,216.19000244140625,186.1939697265625,54345700
2016-07-20,216.19000244140625,217.3699951171875,216.19000244140625,217.08999633789062,186.96910095214844,58159500
2016-07-21,216.9600067138672,217.22000122070312,215.75,216.27000427246094,186.26287841796875,67777300
2016-07-22,216.41000366210938,217.3000030517578,216.10000610351562,217.24000549316406,187.09828186035156,62787500
2016-07-25,217.0,217.05999755859375,215.97000122070312,216.64999389648438,186.59014892578125,55873100
2016-07-26,216.52999877929688,217.1699981689453,215.75999450683594,216.75,186.6763153076172,70080500
2016-07-27,217.19000244140625,217.27000427246094,215.6199951171875,216.52000427246094,186.4781951904297,84083900
2016-07-28,216.2899932861328,217.11000061035156,215.75,216.77000427246094,186.69351196289062,65035700
2016-07-29,216.4600067138672,217.5399932861328,216.1300048828125,217.1199951171875,186.9949188232422,79519400
2016-08-01,217.19000244140625,217.64999389648438,216.41000366210938,216.94000244140625,186.83990478515625,73311400
2016-08-02,216.64999389648438,216.8300018310547,214.57000732421875,215.5500030517578,185.64273071289062,92295500
2016-08-03,215.47999572753906,216.25,215.1300048828125,216.17999267578125,186.185302734375,53993600
2016-08-04,216.30999755859375,216.77999877929688,214.25,216.41000366210938,186.38348388671875,46585500
2016-08-05,216.41000366210938,218.22999572753906,216.41000366210938,218.17999267578125,187.90786743164062,71892200
2016-08-08,218.39999389648438,218.52000427246094,217.74000549316406,218.0500030517578,187.79592895507812,39906500
